# Track con ALZADO de diseno (profile_editor):
# planta resuelta + rasantes y acuerdos parabolicos
# kappa_1pm,elev_m,kerb,peralte_rad (seg 4.0 m)
0.000000,19.93,0,0.0000
0.000000,19.82,0,0.0000
0.000000,19.71,0,0.0000
0.000000,19.60,0,0.0000
0.000000,19.48,0,0.0000
0.000000,19.37,0,0.0148
0.000000,19.26,0,0.0333
0.003700,19.14,0,0.0592
0.011099,19.03,1,0.0888
0.018498,18.92,1,0.1047
0.025897,18.80,1,0.1047
0.029597,18.69,1,0.1047
0.029597,18.58,1,0.1047
0.029597,18.46,1,0.1047
0.029597,18.35,1,0.1047
0.029597,18.24,1,0.1047
0.029597,18.12,1,0.1047
0.029597,18.01,1,0.1047
0.029597,17.90,1,0.1047
0.029597,17.78,1,0.1047
0.026124,17.67,1,0.1047
0.019179,17.56,1,0.1047
0.012234,17.44,1,0.0822
0.005289,17.33,1,0.0370
-0.001657,17.22,0,-0.0116
-0.008602,17.11,1,-0.0567
-0.015547,16.99,1,-0.0949
-0.022492,16.88,1,-0.1047
-0.025965,16.77,1,-0.1047
-0.025965,16.65,1,-0.1047
-0.025965,16.54,1,-0.1047
-0.025965,16.43,1,-0.1047
-0.025965,16.31,1,-0.1047
-0.025965,16.20,1,-0.1047
-0.025965,16.09,1,-0.1047
-0.025965,15.97,1,-0.1047
-0.025965,15.86,1,-0.1047
-0.025965,15.75,1,-0.1047
-0.025965,15.63,1,-0.1047
-0.024110,15.52,1,-0.1047
-0.020401,15.41,1,-0.1047
-0.016692,15.29,1,-0.1047
-0.012982,15.18,1,-0.0909
-0.009273,15.07,1,-0.0668
-0.005564,14.95,1,-0.0464
-0.001855,14.84,0,-0.0297
0.000000,14.73,0,-0.0167
0.000000,14.61,0,-0.0074
0.000000,14.50,0,0.0000
0.000000,14.39,0,0.0000
0.000000,14.27,0,0.0000
0.000000,14.16,0,0.0000
0.000000,14.05,0,0.0000
0.000000,13.93,0,0.0000
0.000000,13.82,0,0.0000
0.000000,13.71,0,0.0000
0.000000,13.60,0,0.0000
0.000000,13.48,0,0.0000
0.000000,13.37,0,0.0000
0.000000,13.26,0,0.0000
0.000000,13.14,0,0.0000
0.000000,13.03,0,0.0000
0.000000,12.92,0,0.0000
0.000000,12.80,0,0.0000
0.000000,12.69,0,0.0000
0.000000,12.58,0,0.0000
0.000000,12.46,0,0.0000
0.000000,12.35,0,0.0000
0.000000,12.24,0,0.0000
0.000000,12.12,0,0.0000
0.000000,12.01,0,0.0000
0.000000,11.90,0,0.0000
0.000000,11.78,0,0.0000
0.000000,11.67,0,0.0000
0.000000,11.56,0,0.0000
0.000000,11.44,0,0.0000
0.000000,11.33,0,0.0000
0.000000,11.22,0,0.0000
0.000000,11.10,0,0.0000
0.000000,10.99,0,0.0000
0.000000,10.88,0,0.0000
0.000000,10.76,0,0.0000
0.000000,10.65,0,0.0000
0.000000,10.54,0,0.0000
0.000000,10.42,0,0.0000
0.000000,10.31,0,0.0000
0.000000,10.20,0,0.0000
0.000000,10.09,0,0.0000
0.000000,9.97,0,0.0000
0.000000,9.86,0,0.0000
0.000000,9.75,0,0.0000
0.000000,9.63,0,0.0000
0.000000,9.52,0,0.0000
0.000000,9.41,0,0.0000
0.000000,9.29,0,0.0000
0.000000,9.18,0,0.0000
0.000000,9.07,0,0.0000
0.000000,8.95,0,0.0000
0.000000,8.84,0,0.0000
0.000000,8.73,0,0.0000
0.000000,8.61,0,0.0000
0.000000,8.50,0,0.0000
0.000000,8.39,0,0.0000
0.000000,8.27,0,0.0000
0.000000,8.16,0,0.0000
0.000000,8.05,0,0.0000
0.000000,7.93,0,0.0000
0.000000,7.82,0,0.0000
0.000000,7.71,0,0.0000
0.000000,7.59,0,0.0000
0.000000,7.48,0,0.0000
0.000000,7.37,0,0.0000
0.000000,7.25,0,0.0000
0.000000,7.14,0,0.0000
0.000000,7.03,0,0.0000
0.000000,6.91,0,0.0000
0.000000,6.80,0,0.0000
0.000000,6.69,0,0.0000
0.000000,6.58,0,0.0000
0.000000,6.46,0,0.0000
0.000000,6.35,0,0.0000
0.000000,6.24,0,0.0000
0.000000,6.12,0,0.0000
0.000000,6.01,0,0.0000
0.000000,5.90,0,0.0000
0.000000,5.78,0,0.0000
0.000000,5.67,0,0.0000
0.000000,5.56,0,0.0000
0.000000,5.44,0,0.0000
0.000000,5.33,0,0.0000
0.000000,5.22,0,0.0000
0.000000,5.10,0,0.0000
0.000000,4.99,0,0.0000
0.000000,4.88,0,0.0000
0.000000,4.76,0,0.0000
0.000000,4.65,0,0.0000
0.000000,4.54,0,0.0000
0.000000,4.42,0,0.0000
0.000000,4.31,0,0.0000
0.000000,4.20,0,0.0000
0.000000,4.08,0,0.0000
0.000000,3.97,0,0.0000
0.000000,3.86,0,0.0000
0.000000,3.74,0,0.0000
0.000000,3.63,0,0.0000
0.000000,3.52,0,0.0000
0.000000,3.40,0,0.0000
0.000000,3.29,0,0.0000
0.000000,3.18,0,0.0000
0.000000,3.07,0,0.0000
0.000000,2.95,0,0.0000
0.000000,2.84,0,0.0000
0.000000,2.73,0,0.0000
0.000000,2.61,0,0.0000
0.000000,2.50,0,0.0000
0.000000,2.39,0,0.0000
0.000000,2.27,0,0.0000
0.000000,2.16,0,0.0000
0.000000,2.05,0,0.0000
0.000000,1.93,0,0.0000
0.000000,1.82,0,0.0000
0.000000,1.71,0,0.0000
0.000000,1.59,0,0.0000
0.000000,1.48,0,0.0000
0.000000,1.37,0,0.0000
0.000000,1.25,0,0.0000
0.000000,1.14,0,0.0000
0.000000,1.03,0,0.0000
0.000000,0.91,0,0.0000
0.000000,0.80,0,0.0000
0.000000,0.69,0,0.0000
0.000000,0.57,0,0.0000
0.000000,0.46,0,0.0000
0.000000,0.35,0,0.0000
0.000000,0.23,0,0.0000
0.000000,0.12,0,0.0000
0.000000,0.01,0,0.0000
0.000000,-0.11,0,0.0000
0.000000,-0.22,0,0.0000
0.000000,-0.33,0,0.0000
0.000000,-0.44,0,0.0000
0.000000,-0.56,0,0.0000
0.000000,-0.67,0,0.0000
0.000000,-0.78,0,0.0000
0.000000,-0.90,0,0.0000
0.000000,-1.01,0,0.0000
0.000000,-1.12,0,0.0000
0.000000,-1.24,0,0.0000
0.000000,-1.35,0,0.0000
0.000000,-1.46,0,0.0000
0.000000,-1.58,0,0.0000
0.000000,-1.69,0,0.0000
0.000000,-1.80,0,0.0000
0.000000,-1.92,0,0.0000
0.000000,-2.03,0,0.0000
0.000000,-2.14,0,0.0000
0.000000,-2.26,0,0.0000
0.000000,-2.37,0,0.0000
0.000000,-2.48,0,0.0000
0.000000,-2.60,0,0.0000
0.000000,-2.71,0,0.0000
0.000000,-2.82,0,0.0000
0.000000,-2.94,0,0.0000
0.000000,-3.05,0,0.0000
0.000000,-3.16,0,0.0000
0.000000,-3.28,0,0.0000
0.000000,-3.39,0,0.0000
0.000000,-3.50,0,0.0000
0.000000,-3.62,0,0.0000
0.000000,-3.73,0,0.0000
0.000000,-3.84,0,0.0000
0.000000,-3.95,0,0.0000
0.000000,-4.07,0,0.0000
0.000000,-4.18,0,0.0000
0.000000,-4.29,0,0.0000
0.000000,-4.41,0,0.0000
0.000000,-4.52,0,0.0000
0.000000,-4.63,0,0.0000
0.000000,-4.75,0,0.0000
0.000000,-4.86,0,0.0000
0.000000,-4.97,0,0.0000
0.000000,-5.09,0,0.0000
0.000000,-5.20,0,0.0000
0.000000,-5.31,0,0.0000
-0.000112,-5.43,0,0.0000
-0.000335,-5.54,0,0.0000
-0.000558,-5.65,0,-0.0040
-0.000781,-5.77,0,-0.0055
-0.001004,-5.88,0,-0.0070
-0.001227,-5.99,0,-0.0086
-0.001450,-6.11,0,-0.0101
-0.001673,-6.22,0,-0.0116
-0.001896,-6.33,0,-0.0128
-0.002119,-6.45,0,-0.0138
-0.002231,-6.56,0,-0.0146
-0.002231,-6.67,0,-0.0152
-0.002231,-6.79,0,-0.0155
-0.002231,-6.90,0,-0.0156
-0.002231,-7.01,0,-0.0156
-0.002231,-7.13,0,-0.0156
-0.002231,-7.24,0,-0.0156
-0.002231,-7.35,0,-0.0156
-0.002231,-7.47,0,-0.0156
-0.002231,-7.58,0,-0.0156
-0.002231,-7.69,0,-0.0156
-0.002231,-7.80,0,-0.0154
-0.002231,-7.92,0,-0.0151
-0.002172,-8.03,0,-0.0147
-0.002055,-8.14,0,-0.0141
-0.001937,-8.26,0,-0.0135
-0.001820,-8.37,0,-0.0127
-0.001702,-8.48,0,-0.0119
-0.001585,-8.60,0,-0.0111
-0.001468,-8.71,0,-0.0103
-0.001350,-8.82,0,-0.0095
-0.001233,-8.94,0,-0.0086
-0.001115,-9.05,0,-0.0078
-0.000998,-9.19,0,-0.0070
-0.000881,-9.35,0,-0.0062
-0.000763,-9.52,0,-0.0053
-0.000646,-9.72,0,-0.0045
-0.000528,-9.93,0,0.0000
-0.000411,-10.16,0,0.0000
-0.000294,-10.41,0,0.0000
-0.000176,-10.68,0,0.0000
-0.000059,-10.97,0,0.0000
0.000000,-11.28,0,0.0000
0.000000,-11.61,0,0.0000
0.000000,-11.95,0,0.0000
0.000000,-12.32,0,0.0000
0.000000,-12.70,0,0.0000
0.000000,-13.10,0,0.0000
0.000000,-13.52,0,0.0000
0.000000,-13.93,0,0.0000
0.000000,-14.34,0,0.0000
0.000000,-14.75,0,0.0000
0.000000,-15.16,0,0.0000
0.000000,-15.58,0,0.0000
0.000000,-15.99,0,0.0000
0.000000,-16.40,0,0.0000
0.000000,-16.81,0,0.0000
0.000000,-17.22,0,0.0000
0.000000,-17.63,0,0.0000
0.000000,-18.05,0,0.0000
0.000000,-18.46,0,0.0000
0.000000,-18.87,0,0.0000
0.000000,-19.28,0,0.0000
0.000000,-19.69,0,0.0000
0.000000,-20.11,0,0.0000
0.000000,-20.52,0,0.0000
0.000000,-20.93,0,0.0000
0.000000,-21.34,0,0.0000
0.000000,-21.75,0,0.0000
0.000000,-22.16,0,0.0000
0.000000,-22.58,0,0.0000
0.000000,-22.99,0,0.0000
0.000000,-23.40,0,0.0000
0.000000,-23.81,0,0.0000
0.000000,-24.22,0,0.0000
0.000082,-24.64,0,0.0000
0.000246,-25.05,0,0.0000
0.000410,-25.46,0,0.0000
0.000574,-25.87,0,0.0040
0.000738,-26.28,0,0.0052
0.000903,-26.69,0,0.0063
0.001067,-27.11,0,0.0075
0.001231,-27.52,0,0.0086
0.001395,-27.93,0,0.0098
0.001559,-28.34,0,0.0109
0.001723,-28.75,0,0.0121
0.001887,-29.17,0,0.0132
0.002051,-29.58,0,0.0144
0.002215,-29.99,0,0.0155
0.002380,-30.40,0,0.0167
0.002544,-30.81,0,0.0177
0.002708,-31.22,0,0.0186
0.002872,-31.64,0,0.0194
0.002954,-32.05,0,0.0199
0.002954,-32.46,0,0.0203
0.002954,-32.87,0,0.0206
0.002954,-33.28,0,0.0207
0.002954,-33.70,0,0.0207
0.002954,-34.11,0,0.0207
0.002954,-34.52,0,0.0207
0.002954,-34.93,0,0.0207
0.002954,-35.34,0,0.0207
0.002954,-35.75,0,0.0207
0.002954,-36.17,0,0.0207
0.002954,-36.58,0,0.0207
0.002954,-36.99,0,0.0207
0.002954,-37.40,0,0.0207
0.002954,-37.81,0,0.0198
0.002954,-38.23,0,0.0171
0.002954,-38.64,0,0.0125
0.002051,-39.05,0,0.0062
0.000244,-39.46,0,0.0000
-0.001563,-39.87,0,-0.0118
-0.003370,-40.29,0,-0.0227
-0.005176,-40.70,1,-0.0326
-0.006983,-41.11,1,-0.0408
-0.007887,-41.52,1,-0.0471
-0.007887,-41.93,1,-0.0516
-0.007887,-42.34,1,-0.0543
-0.007887,-42.76,1,-0.0552
-0.007887,-43.17,1,-0.0552
-0.007887,-43.58,1,-0.0549
-0.007887,-43.99,1,-0.0539
-0.007887,-44.40,1,-0.0522
-0.007558,-44.82,1,-0.0499
-0.006901,-45.23,1,-0.0470
-0.006244,-45.64,1,-0.0434
-0.005586,-46.05,1,-0.0391
-0.004929,-46.46,1,-0.0345
-0.004272,-46.87,1,-0.0299
-0.003615,-47.29,0,-0.0253
-0.002957,-47.70,0,-0.0207
-0.002300,-48.11,0,-0.0161
-0.001643,-48.52,0,-0.0118
-0.000986,-48.93,0,-0.0082
-0.000329,-49.35,0,-0.0053
0.000000,-49.76,0,0.0000
0.000000,-50.17,0,0.0000
0.000000,-50.58,0,0.0000
0.000000,-50.99,0,0.0000
0.000000,-51.40,0,0.0000
0.000000,-51.82,0,0.0000
0.000000,-52.23,0,0.0000
0.000000,-52.64,0,0.0000
0.000000,-53.05,0,0.0000
0.000000,-53.46,0,0.0000
0.000000,-53.86,0,0.0000
0.000000,-54.25,0,0.0000
0.000000,-54.62,0,0.0000
0.000000,-54.97,0,0.0000
0.000000,-55.30,0,0.0000
0.000000,-55.62,0,0.0000
0.000000,-55.92,0,0.0000
0.000000,-56.21,0,0.0000
0.000000,-56.48,0,0.0000
0.000000,-56.73,0,0.0000
0.000000,-56.96,0,0.0000
0.000000,-57.18,0,0.0000
0.000000,-57.38,0,0.0000
0.000000,-57.57,0,0.0000
0.000000,-57.74,0,0.0000
0.000000,-57.89,0,0.0000
0.000000,-58.03,0,0.0000
0.000000,-58.14,0,0.0000
0.000000,-58.25,0,0.0000
0.000000,-58.33,0,0.0000
0.000000,-58.40,0,0.0000
0.000000,-58.46,0,0.0000
0.000000,-58.49,0,0.0000
0.000000,-58.51,0,0.0000
0.000000,-58.52,0,0.0000
0.000000,-58.50,0,0.0000
0.000000,-58.47,0,0.0000
0.000000,-58.43,0,0.0000
0.000000,-58.36,0,0.0000
0.000000,-58.28,0,0.0000
0.000000,-58.19,0,0.0000
0.000000,-58.07,0,0.0000
0.000000,-57.94,0,0.0000
0.000000,-57.80,0,0.0000
0.000000,-57.64,0,0.0000
0.000000,-57.46,0,0.0000
0.000000,-57.26,0,0.0000
0.000000,-57.05,0,0.0000
0.000000,-56.82,0,0.0000
0.000000,-56.58,0,0.0000
0.000000,-56.32,0,0.0000
0.000000,-56.07,0,0.0000
0.000000,-55.82,0,0.0000
0.000000,-55.56,0,0.0000
0.000000,-55.31,0,0.0000
0.000000,-55.06,0,0.0000
0.000000,-54.80,0,0.0000
0.000000,-54.55,0,0.0000
0.000000,-54.30,0,0.0000
0.000000,-54.04,0,0.0000
0.000000,-53.79,0,0.0000
0.000000,-53.54,0,0.0000
0.000000,-53.28,0,0.0000
0.000000,-53.03,0,0.0000
0.000000,-52.78,0,0.0000
0.000000,-52.52,0,0.0000
0.000000,-52.27,0,0.0000
0.000000,-52.02,0,0.0000
0.000000,-51.76,0,0.0000
0.000000,-51.51,0,0.0000
-0.000033,-51.26,0,0.0000
-0.000098,-51.00,0,0.0000
-0.000163,-50.75,0,0.0000
-0.000228,-50.50,0,0.0000
-0.000293,-50.24,0,0.0000
-0.000358,-49.99,0,0.0000
-0.000424,-49.74,0,0.0000
-0.000489,-49.48,0,0.0000
-0.000554,-49.23,0,0.0000
-0.000619,-48.98,0,-0.0043
-0.000684,-48.72,0,-0.0048
-0.000750,-48.47,0,-0.0052
-0.000815,-48.22,0,-0.0057
-0.000880,-47.96,0,-0.0062
-0.000945,-47.71,0,-0.0066
-0.001010,-47.46,0,-0.0070
-0.001075,-47.20,0,-0.0074
-0.001141,-46.95,0,-0.0077
-0.001173,-46.70,0,-0.0079
-0.001173,-46.44,0,-0.0081
-0.001173,-46.19,0,-0.0082
-0.001173,-45.94,0,-0.0082
-0.001173,-45.69,0,-0.0082
-0.001173,-45.43,0,-0.0082
-0.001173,-45.18,0,-0.0082
-0.001173,-44.93,0,-0.0082
-0.001173,-44.67,0,-0.0082
-0.001173,-44.42,0,-0.0082
-0.001173,-44.17,0,-0.0082
-0.001173,-43.91,0,-0.0082
-0.001173,-43.66,0,-0.0082
-0.001173,-43.41,0,-0.0082
-0.001173,-43.15,0,-0.0082
-0.001173,-42.90,0,-0.0082
-0.001173,-42.65,0,-0.0082
-0.001173,-42.39,0,-0.0082
-0.001173,-42.14,0,-0.0082
-0.001173,-41.89,0,-0.0082
-0.001173,-41.63,0,-0.0082
-0.001173,-41.38,0,-0.0081
-0.001173,-41.13,0,-0.0081
-0.001156,-40.87,0,-0.0079
-0.001123,-40.62,0,-0.0078
-0.001089,-40.37,0,-0.0076
-0.001056,-40.11,0,-0.0074
-0.001022,-39.86,0,-0.0072
-0.000989,-39.61,0,-0.0069
-0.000955,-39.35,0,-0.0067
-0.000922,-39.10,0,-0.0065
-0.000888,-38.85,0,-0.0062
-0.000855,-38.59,0,-0.0060
-0.000821,-38.34,0,-0.0057
-0.000788,-38.09,0,-0.0055
-0.000754,-37.83,0,-0.0053
-0.000721,-37.58,0,-0.0050
-0.000687,-37.33,0,-0.0048
-0.000654,-37.07,0,-0.0046
-0.000620,-36.82,0,-0.0043
-0.000587,-36.57,0,-0.0041
-0.000553,-36.31,0,0.0000
-0.000520,-36.06,0,0.0000
-0.000486,-35.81,0,0.0000
-0.000453,-35.55,0,0.0000
-0.000419,-35.30,0,0.0000
-0.000385,-35.05,0,0.0000
-0.000352,-34.80,0,0.0000
-0.000318,-34.54,0,0.0000
-0.000285,-34.29,0,0.0000
-0.000251,-34.04,0,0.0000
-0.000218,-33.78,0,0.0000
-0.000184,-33.53,0,0.0000
-0.000151,-33.28,0,0.0000
-0.000117,-33.02,0,0.0000
-0.000084,-32.77,0,0.0000
-0.000050,-32.52,0,0.0000
-0.000017,-32.26,0,0.0000
0.000000,-32.01,0,0.0000
0.000000,-31.76,0,0.0000
0.000000,-31.50,0,0.0000
0.000000,-31.25,0,0.0000
0.000000,-31.00,0,0.0000
0.000000,-30.74,0,0.0000
0.000000,-30.49,0,0.0000
0.000000,-30.24,0,0.0000
0.000000,-29.98,0,0.0000
0.000000,-29.73,0,0.0000
0.000000,-29.48,0,0.0000
0.000000,-29.22,0,0.0000
0.000000,-28.97,0,0.0000
0.000000,-28.72,0,0.0000
0.000000,-28.46,0,0.0000
0.000000,-28.21,0,0.0000
0.000000,-27.96,0,0.0000
0.000000,-27.70,0,0.0000
0.000000,-27.45,0,0.0000
0.000000,-27.20,0,0.0000
0.000000,-26.94,0,0.0000
0.000000,-26.69,0,0.0000
0.000000,-26.44,0,0.0000
-0.000354,-26.18,0,-0.0043
-0.001063,-25.93,0,-0.0057
-0.001418,-25.68,0,-0.0071
-0.001418,-25.42,0,-0.0085
-0.001418,-25.17,0,-0.0096
-0.001418,-24.92,0,-0.0099
-0.001418,-24.66,0,-0.0185
-0.001418,-24.41,0,-0.0441
-0.001418,-24.16,0,-0.0868
-0.009960,-23.90,1,-0.1047
-0.027044,-23.65,1,-0.1047
-0.044129,-23.40,1,-0.1047
-0.061213,-23.15,1,-0.1047
-0.069755,-22.89,1,-0.1047
-0.069755,-22.64,1,-0.1047
-0.069755,-22.39,1,-0.1047
-0.069755,-22.13,1,-0.1047
-0.069755,-21.88,1,-0.1047
-0.069755,-21.63,1,-0.1047
-0.052316,-21.37,1,-0.1047
-0.017439,-21.12,1,-0.1047
0.000000,-20.87,0,-0.1047
0.000000,-20.61,0,-0.0698
0.000000,-20.36,0,-0.0174
0.000000,-20.11,0,0.0000
0.000000,-19.85,0,0.0000
0.000000,-19.60,0,0.0000
0.000000,-19.36,0,0.0000
0.000000,-19.14,0,0.0000
0.000000,-18.94,0,0.0000
0.000000,-18.77,0,0.0000
0.000000,-18.61,0,0.0000
0.000000,-18.48,0,0.0000
0.000000,-18.36,0,0.0000
0.000000,-18.27,0,0.0000
0.000000,-18.20,0,0.0000
0.000000,-18.15,0,0.0000
0.000000,-18.12,0,0.0000
0.000000,-18.11,0,0.0000
0.000000,-18.12,0,0.0000
0.000000,-18.15,0,0.0000
0.000000,-18.21,0,0.0000
0.000000,-18.28,0,0.0000
0.000000,-18.38,0,0.0000
0.000000,-18.49,0,0.0000
0.000000,-18.61,0,0.0000
0.000000,-18.72,0,0.0000
0.000000,-18.84,0,0.0000
0.000000,-18.96,0,0.0000
0.000000,-19.07,0,0.0000
0.000000,-19.19,0,0.0000
0.000000,-19.31,0,0.0000
0.000000,-19.42,0,0.0000
0.000000,-19.54,0,0.0000
0.000000,-19.65,0,0.0000
0.000000,-19.77,0,0.0000
0.000000,-19.89,0,0.0000
0.000000,-20.00,0,0.0000
0.000000,-20.12,0,0.0000
0.000000,-20.24,0,0.0000
0.000000,-20.35,0,0.0000
0.000000,-20.47,0,0.0000
0.000000,-20.58,0,0.0000
0.000000,-20.70,0,0.0000
0.000000,-20.82,0,0.0000
0.000000,-20.93,0,0.0000
0.000000,-21.05,0,0.0000
0.000000,-21.17,0,0.0000
0.000000,-21.28,0,0.0000
0.000000,-21.40,0,0.0000
0.000000,-21.51,0,0.0000
0.000000,-21.63,0,0.0000
0.000000,-21.75,0,0.0000
0.000000,-21.86,0,0.0000
0.000000,-21.98,0,0.0000
0.000000,-22.09,0,0.0000
0.000000,-22.21,0,0.0000
0.000000,-22.33,0,0.0000
0.000000,-22.44,0,0.0000
0.000000,-22.56,0,0.0000
0.000000,-22.68,0,0.0000
0.000000,-22.79,0,0.0000
0.000000,-22.91,0,0.0000
0.000000,-23.02,0,0.0000
0.000000,-23.14,0,0.0000
0.000000,-23.26,0,0.0000
0.000000,-23.37,0,0.0000
0.000000,-23.49,0,0.0000
0.000000,-23.61,0,0.0000
0.000000,-23.72,0,0.0000
0.000000,-23.84,0,0.0000
0.000000,-23.95,0,0.0000
0.000000,-24.07,0,0.0000
0.000000,-24.19,0,0.0000
0.000000,-24.30,0,0.0000
0.000000,-24.42,0,0.0000
0.000000,-24.53,0,0.0000
0.000000,-24.65,0,0.0000
0.000000,-24.77,0,0.0000
0.000000,-24.88,0,0.0000
0.000000,-25.00,0,0.0000
0.000000,-25.12,0,0.0000
0.000000,-25.23,0,0.0000
0.000000,-25.35,0,0.0000
0.000000,-25.46,0,0.0000
0.000000,-25.58,0,0.0000
0.000000,-25.70,0,0.0000
0.000000,-25.81,0,0.0000
0.000000,-25.93,0,0.0000
0.000000,-26.05,0,0.0000
0.000000,-26.16,0,0.0000
0.000000,-26.28,0,0.0000
0.000000,-26.39,0,0.0000
0.000000,-26.51,0,0.0000
0.000000,-26.63,0,0.0000
0.000000,-26.74,0,0.0000
0.000000,-26.86,0,0.0000
0.000000,-26.97,0,0.0000
0.000000,-27.09,0,0.0000
0.000000,-27.21,0,0.0000
0.000000,-27.32,0,0.0000
0.000000,-27.44,0,0.0000
0.000000,-27.56,0,0.0000
0.000000,-27.67,0,0.0000
0.000000,-27.79,0,0.0000
0.000000,-27.90,0,0.0000
0.000000,-28.02,0,0.0000
0.000000,-28.14,0,0.0000
0.000000,-28.25,0,0.0000
0.000000,-28.37,0,0.0000
0.000000,-28.49,0,0.0000
0.000000,-28.60,0,0.0000
0.000000,-28.72,0,0.0000
0.000000,-28.83,0,0.0000
0.000000,-28.95,0,0.0000
