# Trazado en planta EDITADO a mano (alignment_editor):
# rectas + circulos + clotoides; rasante conservada
# kappa_1pm,elev_m,kerb,peralte_rad (seg 4.0 m)
-0.027567,9.22,1,-0.1047
-0.027567,9.35,1,-0.1047
-0.027567,9.46,1,-0.1047
-0.027567,9.57,1,-0.1047
-0.027567,9.66,1,-0.1047
-0.027567,9.74,1,-0.1047
-0.027567,9.81,1,-0.1047
-0.024497,9.86,1,-0.1047
-0.017763,9.91,1,-0.1047
-0.011030,9.94,1,-0.0852
-0.004297,9.97,1,-0.0576
0.000000,9.98,0,-0.0331
0.000000,9.98,0,-0.0153
0.000000,9.97,0,-0.0043
0.000000,9.95,0,0.0000
0.000000,9.91,0,0.0000
0.000000,9.87,0,0.0000
0.000000,9.81,0,0.0000
0.000000,9.74,0,0.0000
0.000000,9.66,0,0.0000
0.000000,9.57,0,0.0000
0.000000,9.47,0,0.0000
0.000000,9.35,0,0.0000
0.000000,9.23,0,0.0000
0.000000,9.09,0,0.0000
0.000000,8.94,0,0.0000
0.000000,8.80,0,0.0000
0.000000,8.65,0,0.0000
0.000000,8.51,0,0.0000
0.000000,8.37,0,0.0000
0.000000,8.24,0,0.0000
0.000000,8.11,0,0.0000
0.000000,7.98,0,0.0000
0.000000,7.85,0,0.0000
0.000000,7.72,0,0.0000
0.000000,7.60,0,0.0000
0.000000,7.48,0,0.0000
0.000000,7.36,0,0.0000
0.000000,7.25,0,0.0000
0.000000,7.14,0,0.0000
0.000000,7.03,0,0.0000
0.000000,6.92,0,0.0000
0.000000,6.82,0,0.0000
0.000000,6.72,0,0.0000
0.000000,6.62,0,0.0000
0.000000,6.52,0,0.0000
0.000000,6.43,0,0.0000
0.000000,6.34,0,0.0000
0.000000,6.25,0,0.0000
0.000000,6.16,0,0.0000
0.000000,6.08,0,0.0000
0.000000,6.00,0,0.0000
0.000000,5.92,0,0.0000
0.000000,5.85,0,0.0000
0.000000,5.77,0,0.0000
0.000000,5.70,0,0.0000
0.000000,5.63,0,0.0000
0.000000,5.57,0,0.0000
0.000000,5.51,0,0.0000
0.000000,5.45,0,0.0000
0.000000,5.39,0,0.0000
0.000000,5.34,0,0.0000
0.000000,5.28,0,0.0000
0.000000,5.23,0,0.0000
0.000000,5.19,0,0.0000
0.000000,5.14,0,0.0000
0.000000,5.10,0,0.0000
0.000000,5.06,0,0.0000
0.000000,5.03,0,0.0000
0.000000,4.99,0,0.0000
0.000000,4.96,0,0.0000
0.000000,4.93,0,0.0000
0.000000,4.90,0,0.0000
0.000000,4.85,0,0.0000
0.000000,4.80,0,0.0000
0.000000,4.74,0,0.0000
0.000000,4.67,0,0.0000
0.000000,4.59,0,0.0000
0.000000,4.50,0,0.0000
0.000000,4.41,0,0.0000
0.000000,4.31,0,0.0000
0.000000,4.20,0,0.0000
0.000000,4.08,0,0.0000
0.000000,3.95,0,0.0000
0.000000,3.82,0,0.0000
0.000000,3.68,0,0.0000
0.000000,3.53,0,0.0000
0.000000,3.37,0,0.0000
0.000000,3.20,0,0.0000
0.000000,3.03,0,0.0000
0.000000,2.84,0,0.0000
0.000000,2.65,0,0.0000
0.000000,2.45,0,0.0000
0.000000,2.24,0,0.0000
0.000000,2.03,0,0.0000
0.000000,1.80,0,0.0000
0.000000,1.57,0,0.0000
0.000000,1.33,0,0.0000
0.000000,1.08,0,0.0000
0.000000,0.82,0,0.0000
0.000000,0.56,0,0.0000
0.000000,0.29,0,0.0000
0.000000,0.01,0,0.0000
0.000000,-0.28,0,0.0000
0.000000,-0.58,0,0.0000
0.000000,-0.87,0,0.0000
0.000000,-1.16,0,0.0000
0.000000,-1.44,0,0.0000
0.000000,-1.72,0,0.0000
0.000000,-1.99,0,0.0000
0.000000,-2.26,0,0.0000
0.000000,-2.52,0,0.0000
0.000000,-2.78,0,0.0000
0.000000,-3.03,0,0.0000
0.000000,-3.28,0,0.0000
0.000000,-3.52,0,0.0000
0.000000,-3.75,0,0.0000
0.000000,-3.99,0,0.0000
0.000000,-4.21,0,0.0000
0.000000,-4.43,0,0.0000
0.000000,-4.65,0,0.0000
0.000000,-4.86,0,0.0000
0.000000,-5.06,0,0.0000
0.000000,-5.27,0,0.0000
0.000000,-5.46,0,0.0000
0.000000,-5.65,0,0.0000
0.000000,-5.84,0,0.0000
0.000000,-6.02,0,0.0000
0.000000,-6.19,0,0.0000
0.000000,-6.36,0,0.0000
0.000000,-6.53,0,0.0000
0.000000,-6.69,0,0.0000
0.000000,-6.84,0,0.0000
0.000000,-6.99,0,0.0000
0.000000,-7.14,0,0.0000
0.000000,-7.27,0,0.0000
0.000000,-7.41,0,0.0000
0.000000,-7.54,0,0.0000
0.000000,-7.66,0,0.0000
0.000000,-7.78,0,0.0000
0.000000,-7.90,0,0.0000
0.000000,-8.00,0,0.0000
0.000000,-8.11,0,0.0000
0.000000,-8.21,0,0.0000
0.000000,-8.30,0,0.0000
0.000000,-8.39,0,0.0000
0.000000,-8.47,0,0.0000
0.000000,-8.55,0,0.0000
0.000000,-8.62,0,0.0000
0.000000,-8.69,0,0.0000
0.000000,-8.75,0,0.0000
0.000000,-8.81,0,0.0000
0.000000,-8.87,0,0.0000
0.000000,-8.92,0,0.0000
0.000000,-8.98,0,0.0000
0.000000,-9.03,0,0.0000
0.000000,-9.08,0,0.0000
0.000000,-9.14,0,0.0000
0.000000,-9.19,0,0.0000
0.000000,-9.24,0,0.0000
0.000000,-9.28,0,0.0000
0.000000,-9.33,0,0.0000
0.000000,-9.38,0,0.0000
0.000000,-9.42,0,0.0000
0.000000,-9.47,0,0.0000
0.000000,-9.51,0,0.0000
0.000000,-9.55,0,0.0000
0.000000,-9.59,0,0.0000
0.000000,-9.63,0,0.0000
0.000000,-9.67,0,0.0000
0.000000,-9.71,0,0.0000
0.000000,-9.74,0,0.0000
0.000000,-9.78,0,0.0000
0.000000,-9.81,0,0.0000
0.000000,-9.85,0,0.0000
0.000000,-9.88,0,0.0000
0.000000,-9.91,0,0.0000
0.000000,-9.94,0,0.0000
0.000000,-9.97,0,0.0000
0.000000,-9.99,0,0.0000
0.000000,-10.02,0,0.0000
0.000000,-10.05,0,0.0000
0.000000,-10.07,0,0.0000
0.000000,-10.10,0,0.0000
0.000000,-10.12,0,0.0000
0.000000,-10.14,0,0.0000
0.000000,-10.16,0,0.0000
0.000000,-10.18,0,0.0000
0.000000,-10.20,0,0.0000
0.000000,-10.21,0,0.0000
0.000000,-10.24,0,0.0000
0.000000,-10.27,0,0.0000
0.000000,-10.32,0,0.0000
-0.000173,-10.37,0,0.0000
-0.000394,-10.43,0,0.0000
-0.000615,-10.50,0,-0.0044
-0.000836,-10.57,0,-0.0059
-0.001057,-10.66,0,-0.0074
-0.001278,-10.75,0,-0.0089
-0.001499,-10.86,0,-0.0105
-0.001720,-10.97,0,-0.0120
-0.001941,-11.09,0,-0.0133
-0.002162,-11.22,0,-0.0144
-0.002368,-11.35,0,-0.0153
-0.002368,-11.50,0,-0.0159
-0.002368,-11.65,0,-0.0164
-0.002368,-11.82,0,-0.0166
-0.002368,-11.99,0,-0.0166
-0.002368,-12.17,0,-0.0166
-0.002368,-12.36,0,-0.0166
-0.002368,-12.55,0,-0.0166
-0.002368,-12.76,0,-0.0166
-0.002368,-12.98,0,-0.0166
-0.002368,-13.20,0,-0.0166
-0.002368,-13.43,0,-0.0165
-0.002368,-13.67,0,-0.0163
-0.002368,-13.92,0,-0.0159
-0.002270,-14.18,0,-0.0155
-0.002154,-14.44,0,-0.0149
-0.002039,-14.72,0,-0.0143
-0.001923,-15.00,0,-0.0135
-0.001808,-15.29,0,-0.0127
-0.001692,-15.59,0,-0.0118
-0.001577,-15.90,0,-0.0110
-0.001461,-16.22,0,-0.0102
-0.001346,-16.54,0,-0.0094
-0.001230,-16.88,0,-0.0086
-0.001115,-17.21,0,-0.0078
-0.000999,-17.54,0,-0.0070
-0.000884,-17.87,0,-0.0062
-0.000768,-18.20,0,-0.0054
-0.000653,-18.53,0,-0.0046
-0.000537,-18.85,0,0.0000
-0.000422,-19.17,0,0.0000
-0.000306,-19.50,0,0.0000
-0.000191,-19.81,0,0.0000
-0.000075,-20.13,0,0.0000
0.000000,-20.45,0,0.0000
0.000000,-20.76,0,0.0000
0.000000,-21.07,0,0.0000
0.000000,-21.38,0,0.0000
0.000000,-21.69,0,0.0000
0.000000,-22.00,0,0.0000
0.000000,-22.31,0,0.0000
0.000000,-22.61,0,0.0000
0.000000,-22.91,0,0.0000
0.000000,-23.21,0,0.0000
0.000000,-23.51,0,0.0000
0.000000,-23.81,0,0.0000
0.000000,-24.10,0,0.0000
0.000000,-24.40,0,0.0000
0.000000,-24.69,0,0.0000
0.000000,-24.98,0,0.0000
0.000000,-25.27,0,0.0000
0.000000,-25.56,0,0.0000
0.000000,-25.87,0,0.0000
0.000000,-26.18,0,0.0000
0.000000,-26.50,0,0.0000
0.000000,-26.83,0,0.0000
0.000000,-27.16,0,0.0000
0.000000,-27.50,0,0.0000
0.000000,-27.85,0,0.0000
0.000000,-28.21,0,0.0000
0.000000,-28.58,0,0.0000
0.000000,-28.95,0,0.0000
0.000000,-29.34,0,0.0000
0.000000,-29.73,0,0.0000
0.000000,-30.12,0,0.0000
0.000000,-30.53,0,0.0000
0.000000,-30.94,0,0.0000
0.000000,-31.36,0,0.0000
0.000197,-31.79,0,0.0000
0.000438,-32.23,0,0.0000
0.000679,-32.67,0,0.0048
0.000920,-33.13,0,0.0064
0.001160,-33.59,0,0.0081
0.001401,-34.06,0,0.0098
0.001642,-34.53,0,0.0115
0.001883,-35.02,0,0.0132
0.002124,-35.51,0,0.0149
0.002364,-36.01,0,0.0166
0.002605,-36.51,0,0.0181
0.002846,-37.03,0,0.0194
0.003087,-37.55,0,0.0205
0.003192,-38.08,0,0.0213
0.003192,-38.62,0,0.0219
0.003192,-39.17,0,0.0222
0.003192,-39.70,0,0.0223
0.003192,-40.23,0,0.0223
0.003192,-40.75,0,0.0223
0.003192,-41.27,0,0.0223
0.003192,-41.77,0,0.0223
0.003192,-42.26,0,0.0223
0.003192,-42.75,0,0.0223
0.003192,-43.23,0,0.0223
0.003192,-43.69,0,0.0223
0.003192,-44.15,0,0.0223
0.003192,-44.60,0,0.0212
0.003192,-45.05,0,0.0191
0.003131,-45.48,0,0.0160
0.002118,-45.90,0,0.0119
0.001106,-46.32,0,0.0068
0.000093,-46.73,0,0.0000
-0.000920,-47.13,0,-0.0064
-0.001933,-47.52,0,-0.0135
-0.002946,-47.90,0,-0.0206
-0.003959,-48.27,0,-0.0277
-0.004972,-48.64,1,-0.0348
-0.005984,-48.99,1,-0.0419
-0.006997,-49.34,1,-0.0490
-0.008010,-49.68,1,-0.0561
-0.009023,-50.00,1,-0.0626
-0.010036,-50.32,1,-0.0680
-0.011049,-50.64,1,-0.0725
-0.011465,-50.94,1,-0.0760
-0.011465,-51.23,1,-0.0784
-0.011465,-51.52,1,-0.0798
-0.011465,-51.80,1,-0.0803
-0.011465,-52.07,1,-0.0803
-0.011465,-52.33,1,-0.0803
-0.011465,-52.58,1,-0.0803
-0.011465,-52.82,1,-0.0803
-0.011465,-53.05,1,-0.0803
-0.011465,-53.28,1,-0.0800
-0.011465,-53.49,1,-0.0792
-0.011465,-53.70,1,-0.0780
-0.011160,-53.90,1,-0.0764
-0.010714,-54.09,1,-0.0743
-0.010267,-54.27,1,-0.0717
-0.009821,-54.45,1,-0.0687
-0.009374,-54.61,1,-0.0656
-0.008928,-54.77,1,-0.0625
-0.008481,-54.91,1,-0.0594
-0.008035,-55.05,1,-0.0562
-0.007588,-55.18,1,-0.0531
-0.007142,-55.30,1,-0.0500
-0.006695,-55.41,1,-0.0469
-0.006249,-55.52,1,-0.0437
-0.005802,-55.61,1,-0.0406
-0.005356,-55.70,1,-0.0375
-0.004909,-55.78,1,-0.0344
-0.004463,-55.85,1,-0.0312
-0.004016,-55.91,1,-0.0281
-0.003570,-55.96,0,-0.0250
-0.003123,-56.00,0,-0.0219
-0.002677,-56.03,0,-0.0187
-0.002230,-56.06,0,-0.0156
-0.001784,-56.08,0,-0.0125
-0.001338,-56.08,0,-0.0094
-0.000891,-56.08,0,-0.0067
-0.000445,-56.07,0,-0.0045
0.000000,-56.06,0,0.0000
0.000000,-56.03,0,0.0000
0.000000,-55.99,0,0.0000
0.000000,-55.95,0,0.0000
0.000000,-55.90,0,0.0000
0.000000,-55.84,0,0.0000
0.000000,-55.77,0,0.0000
0.000000,-55.69,0,0.0000
0.000000,-55.60,0,0.0000
0.000000,-55.50,0,0.0000
0.000000,-55.40,0,0.0000
0.000000,-55.28,0,0.0000
0.000000,-55.16,0,0.0000
0.000000,-55.03,0,0.0000
0.000000,-54.89,0,0.0000
0.000000,-54.74,0,0.0000
0.000000,-54.59,0,0.0000
0.000000,-54.42,0,0.0000
0.000000,-54.25,0,0.0000
0.000000,-54.06,0,0.0000
0.000000,-53.87,0,0.0000
0.000000,-53.67,0,0.0000
0.000000,-53.46,0,0.0000
0.000000,-53.24,0,0.0000
0.000000,-53.02,0,0.0000
0.000000,-52.78,0,0.0000
0.000000,-52.54,0,0.0000
0.000000,-52.29,0,0.0000
0.000000,-52.03,0,0.0000
0.000000,-51.76,0,0.0000
0.000000,-51.48,0,0.0000
0.000000,-51.19,0,0.0000
0.000000,-50.89,0,0.0000
0.000000,-50.60,0,0.0000
0.000000,-50.31,0,0.0000
0.000000,-50.02,0,0.0000
0.000000,-49.74,0,0.0000
0.000000,-49.46,0,0.0000
0.000000,-49.18,0,0.0000
0.000000,-48.90,0,0.0000
0.000000,-48.63,0,0.0000
0.000000,-48.36,0,0.0000
0.000000,-48.09,0,0.0000
0.000000,-47.83,0,0.0000
0.000000,-47.57,0,0.0000
0.000000,-47.31,0,0.0000
0.000000,-47.05,0,0.0000
0.000000,-46.80,0,0.0000
0.000000,-46.55,0,0.0000
0.000000,-46.31,0,0.0000
0.000000,-46.06,0,0.0000
0.000000,-45.82,0,0.0000
0.000000,-45.58,0,0.0000
0.000000,-45.35,0,0.0000
0.000000,-45.12,0,0.0000
0.000000,-44.89,0,0.0000
0.000000,-44.66,0,0.0000
0.000000,-44.44,0,0.0000
0.000000,-44.21,0,0.0000
0.000000,-43.97,0,0.0000
0.000000,-43.72,0,0.0000
0.000000,-43.47,0,0.0000
0.000000,-43.22,0,0.0000
0.000000,-42.95,0,0.0000
0.000000,-42.68,0,0.0000
0.000000,-42.40,0,0.0000
0.000000,-42.12,0,0.0000
0.000000,-41.83,0,0.0000
-0.000007,-41.53,0,0.0000
-0.000215,-41.23,0,0.0000
-0.000423,-40.91,0,0.0000
-0.000630,-40.60,0,-0.0044
-0.000838,-40.27,0,-0.0059
-0.001045,-39.94,0,-0.0073
-0.001253,-39.60,0,-0.0088
-0.001460,-39.26,0,-0.0102
-0.001668,-38.90,0,-0.0113
-0.001875,-38.54,0,-0.0123
-0.002016,-38.18,0,-0.0131
-0.002016,-37.81,0,-0.0136
-0.002016,-37.43,0,-0.0140
-0.002016,-37.04,0,-0.0141
-0.002016,-36.65,0,-0.0141
-0.002016,-36.25,0,-0.0141
-0.002016,-35.87,0,-0.0141
-0.002016,-35.49,0,-0.0141
-0.002016,-35.14,0,-0.0141
-0.002016,-34.79,0,-0.0141
-0.002016,-34.47,0,-0.0141
-0.002016,-34.15,0,-0.0141
-0.002016,-33.85,0,-0.0141
-0.002016,-33.56,0,-0.0141
-0.002016,-33.29,0,-0.0141
-0.002016,-33.03,0,-0.0141
-0.002016,-32.79,0,-0.0141
-0.002016,-32.56,0,-0.0141
-0.002016,-32.34,0,-0.0141
-0.002016,-32.14,0,-0.0139
-0.002016,-31.95,0,-0.0137
-0.001969,-31.78,0,-0.0135
-0.001893,-31.62,0,-0.0131
-0.001817,-31.47,0,-0.0127
-0.001741,-31.34,0,-0.0122
-0.001665,-31.21,0,-0.0117
-0.001590,-31.07,0,-0.0111
-0.001514,-30.92,0,-0.0106
-0.001438,-30.77,0,-0.0101
-0.001362,-30.62,0,-0.0095
-0.001286,-30.46,0,-0.0090
-0.001211,-30.30,0,-0.0085
-0.001135,-30.14,0,-0.0079
-0.001059,-29.97,0,-0.0074
-0.000983,-29.79,0,-0.0069
-0.000907,-29.61,0,-0.0064
-0.000832,-29.43,0,-0.0058
-0.000756,-29.24,0,-0.0053
-0.000680,-29.05,0,-0.0048
-0.000604,-28.86,0,-0.0042
-0.000528,-28.66,0,0.0000
-0.000453,-28.45,0,0.0000
-0.000377,-28.24,0,0.0000
-0.000301,-28.03,0,0.0000
-0.000225,-27.81,0,0.0000
-0.000149,-27.59,0,0.0000
-0.000074,-27.37,0,0.0000
0.000000,-27.14,0,0.0000
0.000000,-26.90,0,0.0000
0.000000,-26.66,0,0.0000
0.000000,-26.42,0,0.0000
0.000000,-26.17,0,0.0000
0.000000,-25.92,0,0.0000
0.000000,-25.67,0,0.0000
0.000000,-25.41,0,0.0000
0.000000,-25.14,0,0.0000
0.000000,-24.87,0,0.0000
0.000000,-24.60,0,0.0000
0.000000,-24.32,0,0.0000
0.000000,-24.04,0,0.0000
0.000000,-23.75,0,0.0000
0.000000,-23.46,0,0.0000
0.000000,-23.17,0,0.0000
0.000000,-22.87,0,0.0000
0.000000,-22.57,0,-0.0060
-0.000989,-22.26,0,-0.0085
-0.002509,-21.95,0,-0.0110
-0.002509,-21.63,0,-0.0135
-0.002509,-21.31,0,-0.0160
-0.002509,-20.99,0,-0.0185
-0.002509,-20.68,0,-0.0323
-0.002509,-20.39,0,-0.0591
-0.003457,-20.11,0,-0.0987
-0.016342,-19.85,1,-0.1047
-0.029226,-19.60,1,-0.1047
-0.042111,-19.37,1,-0.1047
-0.054995,-19.16,1,-0.1047
-0.067880,-18.96,1,-0.1047
-0.074061,-18.77,1,-0.1047
-0.074061,-18.61,1,-0.1047
-0.074061,-18.45,1,-0.1047
-0.074061,-18.32,1,-0.1047
-0.074061,-18.20,1,-0.1047
-0.074061,-18.09,1,-0.1047
-0.067932,-18.00,1,-0.1047
-0.045876,-17.93,1,-0.1047
-0.023820,-17.89,1,-0.1047
-0.001764,-17.88,0,-0.1047
0.000000,-17.89,0,-0.0715
0.000000,-17.94,0,-0.0256
0.000000,-18.02,0,0.0000
0.000000,-18.14,0,0.0000
0.000000,-18.28,0,0.0000
0.000000,-18.45,0,0.0000
0.000000,-18.65,0,0.0000
0.000000,-18.89,0,0.0000
0.000000,-19.15,0,0.0000
0.000000,-19.43,0,0.0000
0.000000,-19.72,0,0.0000
0.000000,-20.02,0,0.0000
0.000000,-20.33,0,0.0000
0.000000,-20.66,0,0.0000
0.000000,-21.00,0,0.0000
0.000000,-21.35,0,0.0000
0.000000,-21.71,0,0.0000
0.000000,-22.08,0,0.0000
0.000000,-22.46,0,0.0000
0.000000,-22.83,0,0.0000
0.000000,-23.19,0,0.0000
0.000000,-23.56,0,0.0000
0.000000,-23.92,0,0.0000
0.000000,-24.27,0,0.0000
0.000000,-24.63,0,0.0000
0.000000,-24.98,0,0.0000
0.000000,-25.33,0,0.0000
0.000000,-25.67,0,0.0000
0.000000,-26.02,0,0.0000
0.000000,-26.36,0,0.0000
0.000000,-26.68,0,0.0000
0.000000,-27.00,0,0.0000
0.000000,-27.30,0,0.0000
0.000000,-27.59,0,0.0000
0.000000,-27.86,0,0.0000
0.000000,-28.12,0,0.0000
0.000000,-28.37,0,0.0000
0.000000,-28.60,0,0.0000
0.000000,-28.82,0,0.0000
0.000000,-29.03,0,0.0000
0.000000,-29.23,0,0.0000
0.000000,-29.41,0,0.0000
0.000000,-29.58,0,0.0000
0.000000,-29.73,0,0.0000
0.000000,-29.88,0,0.0000
0.000000,-30.00,0,0.0000
0.000000,-30.12,0,0.0000
0.000000,-30.22,0,0.0000
0.000000,-30.31,0,0.0000
0.000000,-30.39,0,0.0000
0.000000,-30.45,0,0.0000
0.000000,-30.50,0,0.0000
0.000000,-30.54,0,0.0000
0.000000,-30.56,0,0.0000
0.000000,-30.57,0,0.0000
0.000000,-30.57,0,0.0000
0.000000,-30.57,0,0.0000
0.000000,-30.56,0,0.0000
0.000000,-30.56,0,0.0000
0.000000,-30.56,0,0.0000
0.000000,-30.55,0,0.0000
0.000000,-30.54,0,0.0000
0.000000,-30.54,0,0.0000
0.000000,-30.53,0,0.0000
0.000000,-30.52,0,0.0000
0.000000,-30.51,0,0.0000
0.000000,-30.51,0,0.0000
0.000000,-30.51,0,0.0000
0.000000,-30.51,0,0.0000
0.000000,-30.52,0,0.0000
0.000000,-30.53,0,0.0000
0.000000,-30.54,0,0.0000
0.000000,-30.56,0,0.0000
0.000000,-30.59,0,0.0000
0.000000,-30.61,0,0.0000
0.000000,-30.64,0,0.0000
0.000000,-30.68,0,0.0000
0.000000,-30.71,0,0.0000
0.000000,-30.76,0,0.0000
0.000000,-30.80,0,0.0000
0.000000,-30.85,0,0.0000
0.000000,-30.90,0,0.0000
0.000000,-30.96,0,0.0000
0.000000,-31.02,0,0.0000
0.000000,-31.09,0,0.0000
0.000000,-31.17,0,0.0000
0.000000,-31.26,0,0.0000
0.000000,-31.36,0,0.0000
