# M-50 - Norma 3.1-IC (tools/make_carretera.py)
# Vp=50 km/h, grupo 3, R_min=85 m; ida y vuelta distintas, cerradas con dos glorietas de R=63 m a 40 km/h; 3 cruces a distinto nivel
# kappa_1_per_m, elev_m, piano, peralte_rad, semiancho_m
0.000000,73.64,0,0.0000,3.25
0.000000,74.00,0,0.0000,3.25
0.000000,74.37,0,0.0000,3.25
0.000000,74.74,0,0.0000,3.25
0.000000,75.11,0,0.0000,3.25
0.000000,75.48,0,0.0000,3.25
0.000000,75.85,0,0.0000,3.25
0.000000,76.21,0,0.0000,3.25
0.000000,76.58,0,0.0000,3.25
0.000224,76.95,0,0.0042,3.25
0.000672,77.31,0,0.0125,3.25
0.001121,77.68,0,0.0208,3.25
0.001569,78.04,0,0.0292,3.25
0.002017,78.41,0,0.0375,3.25
0.002465,78.78,0,0.0458,3.25
0.002914,79.14,0,0.0541,3.25
0.003362,79.50,0,0.0624,3.25
0.003810,79.87,0,0.0707,3.25
0.004258,80.23,0,0.0790,3.25
0.004707,80.60,0,0.0873,3.25
0.005155,80.96,0,0.0955,3.25
0.005488,81.32,0,0.0997,3.25
0.005488,81.68,0,0.0997,3.25
0.005488,82.05,0,0.0997,3.25
0.005488,82.41,0,0.0997,3.25
0.005488,82.77,0,0.0997,3.25
0.005488,83.13,0,0.0997,3.25
0.005488,83.49,0,0.0997,3.25
0.005488,83.85,0,0.0997,3.25
0.005488,84.21,0,0.0997,3.25
0.005488,84.57,0,0.0997,3.25
0.005488,84.93,0,0.0997,3.25
0.005488,85.29,0,0.0997,3.25
0.005155,85.65,0,0.0955,3.25
0.004707,86.01,0,0.0873,3.25
0.004258,86.36,0,0.0790,3.25
0.003810,86.72,0,0.0707,3.25
0.003362,87.08,0,0.0624,3.25
0.002914,87.43,0,0.0541,3.25
0.002465,87.79,0,0.0458,3.25
0.002017,88.15,0,0.0375,3.25
0.001569,88.50,0,0.0292,3.25
0.001121,88.86,0,0.0208,3.25
0.000672,89.21,0,0.0125,3.25
0.000224,89.57,0,0.0042,3.25
0.000000,89.92,0,0.0000,3.25
0.000000,90.28,0,0.0000,3.25
0.000000,90.63,0,0.0000,3.25
0.000000,90.98,0,0.0000,3.25
0.000000,91.34,0,0.0000,3.25
0.000000,91.69,0,0.0000,3.25
0.000000,92.04,0,0.0000,3.25
0.000000,92.39,0,0.0000,3.25
0.000000,92.74,0,0.0000,3.25
0.000000,93.09,0,0.0000,3.25
0.000000,93.44,0,0.0000,3.25
0.000000,93.79,0,0.0000,3.25
0.000000,94.14,0,0.0000,3.25
0.000000,94.49,0,0.0000,3.25
0.000000,94.84,0,0.0000,3.25
0.000000,95.19,0,0.0000,3.25
0.000000,95.54,0,0.0000,3.25
-0.000224,95.89,0,-0.0042,3.25
-0.000672,96.23,0,-0.0125,3.25
-0.001121,96.58,0,-0.0208,3.25
-0.001569,96.93,0,-0.0292,3.25
-0.002017,97.27,0,-0.0375,3.25
-0.002465,97.62,0,-0.0458,3.25
-0.002914,97.97,0,-0.0541,3.25
-0.003362,98.31,0,-0.0624,3.25
-0.003810,98.65,0,-0.0707,3.25
-0.004258,99.00,0,-0.0790,3.25
-0.004707,99.34,0,-0.0873,3.25
-0.005155,99.69,0,-0.0955,3.25
-0.005565,100.03,0,-0.0997,3.25
-0.005565,100.37,0,-0.0997,3.25
-0.005565,100.71,0,-0.0997,3.25
-0.005565,101.06,0,-0.0997,3.25
-0.005565,101.40,0,-0.0997,3.25
-0.005565,101.74,0,-0.0997,3.25
-0.005565,102.08,0,-0.0997,3.25
-0.005565,102.42,0,-0.0997,3.25
-0.005565,102.76,0,-0.0997,3.25
-0.005565,103.10,0,-0.0997,3.25
-0.005565,103.44,0,-0.0997,3.25
-0.005565,103.78,0,-0.0997,3.25
-0.005565,104.11,0,-0.0997,3.25
-0.005565,104.45,0,-0.0997,3.25
-0.005565,104.79,0,-0.0997,3.25
-0.005565,105.13,0,-0.0997,3.25
-0.005565,105.46,0,-0.0997,3.25
-0.005565,105.80,0,-0.0997,3.25
-0.005565,106.14,0,-0.0997,3.25
-0.005565,106.47,0,-0.0997,3.25
-0.005565,106.81,0,-0.0997,3.25
-0.005565,107.14,0,-0.0997,3.25
-0.005565,107.47,0,-0.0997,3.25
-0.005155,107.81,0,-0.0955,3.25
-0.004707,108.14,0,-0.0873,3.25
-0.004258,108.47,0,-0.0790,3.25
-0.003810,108.81,0,-0.0707,3.25
-0.003362,109.14,0,-0.0624,3.25
-0.002914,109.47,0,-0.0541,3.25
-0.002465,109.80,0,-0.0458,3.25
-0.002017,110.13,0,-0.0375,3.25
-0.001569,110.46,0,-0.0292,3.25
-0.001121,110.79,0,-0.0208,3.25
-0.000672,111.12,0,-0.0125,3.25
-0.000224,111.45,0,-0.0042,3.25
0.000000,111.78,0,0.0000,3.25
0.000000,112.10,0,0.0000,3.25
0.000000,112.43,0,0.0000,3.25
0.000000,112.76,0,0.0000,3.25
0.000000,113.09,0,0.0000,3.25
0.000000,113.41,0,0.0000,3.25
0.000000,113.74,0,0.0000,3.25
0.000000,114.06,0,0.0000,3.25
0.000000,114.39,0,0.0000,3.25
0.000000,114.71,0,0.0000,3.25
0.000000,115.04,0,0.0000,3.25
0.000000,115.36,0,0.0000,3.25
0.000000,115.68,0,0.0000,3.25
0.000000,116.01,0,0.0000,3.25
0.000000,116.33,0,0.0000,3.25
0.000000,116.65,0,0.0000,3.25
0.000000,116.97,0,0.0000,3.25
0.000470,117.29,0,0.0045,3.25
0.001409,117.61,0,0.0136,3.25
0.002348,117.93,0,0.0227,3.25
0.003287,118.25,0,0.0318,3.25
0.004226,118.57,0,0.0409,3.25
0.005165,118.89,0,0.0500,3.25
0.006104,119.21,0,0.0590,3.25
0.007044,119.53,0,0.0681,3.25
0.007983,119.84,0,0.0771,3.25
0.008922,120.16,0,0.0861,3.25
0.009861,120.48,0,0.0952,3.25
0.010298,120.79,0,0.0997,3.25
0.010298,121.11,0,0.0997,3.25
0.010298,121.42,0,0.0997,3.25
0.010298,121.74,0,0.0997,3.25
0.010298,122.05,0,0.0997,3.25
0.010298,122.37,0,0.0997,3.25
0.010298,122.68,0,0.0997,3.25
0.010298,122.99,0,0.0997,3.25
0.010298,123.30,0,0.0997,3.25
0.010298,123.62,0,0.0997,3.25
0.010298,123.93,0,0.0997,3.25
0.010298,124.24,0,0.0997,3.25
0.010298,124.55,0,0.0997,3.25
0.010298,124.86,0,0.0997,3.25
0.009861,125.17,0,0.0952,3.25
0.008922,125.48,0,0.0861,3.25
0.007983,125.78,0,0.0771,3.25
0.007044,126.09,0,0.0681,3.25
0.006104,126.40,0,0.0590,3.25
0.005165,126.71,0,0.0500,3.25
0.004226,127.01,0,0.0409,3.25
0.003287,127.32,0,0.0318,3.25
0.002348,127.63,0,0.0227,3.25
0.001409,127.93,0,0.0136,3.25
0.000470,128.24,0,0.0045,3.25
0.000000,128.54,0,0.0000,3.25
0.000000,128.84,0,0.0000,3.25
0.000000,129.15,0,0.0000,3.25
0.000000,129.45,0,0.0000,3.25
0.000000,129.75,0,0.0000,3.25
0.000000,130.05,0,0.0000,3.25
0.000000,130.36,0,0.0000,3.25
0.000000,130.66,0,0.0000,3.25
0.000000,130.96,0,0.0000,3.25
0.000000,131.26,0,0.0000,3.25
0.000000,131.56,0,0.0000,3.25
0.000000,131.85,0,0.0000,3.25
0.000000,132.15,0,0.0000,3.25
0.000000,132.45,0,0.0000,3.25
0.000000,132.75,0,0.0000,3.25
0.000000,133.05,0,0.0000,3.25
0.000000,133.34,0,0.0000,3.25
-0.000391,133.64,0,-0.0045,3.25
-0.001174,133.93,0,-0.0136,3.25
-0.001957,134.23,0,-0.0227,3.25
-0.002739,134.52,0,-0.0318,3.25
-0.003522,134.82,0,-0.0409,3.25
-0.004304,135.11,0,-0.0500,3.25
-0.005087,135.40,0,-0.0590,3.25
-0.005870,135.70,0,-0.0681,3.25
-0.006652,135.99,0,-0.0771,3.25
-0.007435,136.28,0,-0.0861,3.25
-0.008218,136.57,0,-0.0952,3.25
-0.008426,136.86,0,-0.0997,3.25
-0.008426,137.15,0,-0.0997,3.25
-0.008426,137.44,0,-0.0997,3.25
-0.008426,137.73,0,-0.0997,3.25
-0.008426,138.02,0,-0.0997,3.25
-0.008426,138.31,0,-0.0997,3.25
-0.008426,138.60,0,-0.0997,3.25
-0.008426,138.88,0,-0.0997,3.25
-0.008426,139.17,0,-0.0997,3.25
-0.008426,139.46,0,-0.0997,3.25
-0.008426,139.74,0,-0.0997,3.25
-0.008218,140.03,0,-0.0952,3.25
-0.007435,140.31,0,-0.0861,3.25
-0.006652,140.60,0,-0.0771,3.25
-0.005870,140.88,0,-0.0681,3.25
-0.005087,141.16,0,-0.0590,3.25
-0.004304,141.45,0,-0.0500,3.25
-0.003522,141.73,0,-0.0409,3.25
-0.002739,142.01,0,-0.0318,3.25
-0.001957,142.29,0,-0.0227,3.25
-0.001174,142.57,0,-0.0136,3.25
-0.000391,142.85,0,-0.0045,3.25
0.000000,143.13,0,0.0000,3.25
0.000000,143.41,0,0.0000,3.25
0.000000,143.69,0,0.0000,3.25
0.000000,143.97,0,0.0000,3.25
0.000000,144.25,0,0.0000,3.25
0.000000,144.53,0,0.0000,3.25
0.000000,144.80,0,0.0000,3.25
0.000000,145.08,0,0.0000,3.25
0.000000,145.35,0,0.0000,3.25
0.000000,145.63,0,0.0000,3.25
0.000000,145.90,0,0.0000,3.25
0.000000,146.18,0,0.0000,3.25
0.000000,146.45,0,0.0000,3.25
0.000000,146.73,0,0.0000,3.25
0.000000,147.00,0,0.0000,3.25
0.000000,147.27,0,0.0000,3.25
0.000000,147.54,0,0.0000,3.25
0.000552,147.81,0,0.0045,3.25
0.001657,148.08,0,0.0136,3.25
0.002762,148.35,0,0.0227,3.25
0.003867,148.62,0,0.0318,3.25
0.004972,148.89,0,0.0409,3.25
0.006077,149.16,0,0.0500,3.25
0.007182,149.43,0,0.0590,3.25
0.008287,149.70,0,0.0681,3.25
0.009391,149.97,0,0.0771,3.25
0.010496,150.23,0,0.0861,3.25
0.011601,150.50,0,0.0952,3.25
0.011501,150.76,0,0.0997,3.25
0.011501,151.03,0,0.0997,3.25
0.011501,151.29,0,0.0997,3.25
0.011501,151.56,0,0.0997,3.25
0.011501,151.82,0,0.0997,3.25
0.011501,152.09,0,0.0997,3.25
0.011501,152.35,0,0.0997,3.25
0.011501,152.61,0,0.0997,3.25
0.011601,152.87,0,0.0952,3.25
0.010496,153.13,0,0.0861,3.25
0.009391,153.39,0,0.0771,3.25
0.008287,153.65,0,0.0681,3.25
0.007182,153.91,0,0.0590,3.25
0.006077,154.17,0,0.0500,3.25
0.004972,154.43,0,0.0409,3.25
0.003867,154.69,0,0.0318,3.25
0.002762,154.95,0,0.0227,3.25
0.001657,155.20,0,0.0136,3.25
0.000552,155.46,0,0.0045,3.25
0.000000,155.72,0,0.0000,3.25
0.000000,155.97,0,0.0000,3.25
0.000000,156.23,0,0.0000,3.25
0.000000,156.48,0,0.0000,3.25
0.000000,156.74,0,0.0000,3.25
0.000000,156.99,0,0.0000,3.25
0.000000,157.24,0,0.0000,3.25
0.000000,157.49,0,0.0000,3.25
0.000000,157.75,0,0.0000,3.25
0.000000,158.00,0,0.0000,3.25
0.000000,158.25,0,0.0000,3.25
0.000000,158.50,0,0.0000,3.25
0.000000,158.75,0,0.0000,3.25
0.000000,159.00,0,0.0000,3.25
0.000000,159.25,0,0.0000,3.25
0.000000,159.50,0,0.0000,3.25
0.000000,159.74,0,0.0000,3.25
-0.000391,159.99,0,-0.0045,3.25
-0.001174,160.24,0,-0.0136,3.25
-0.001957,160.48,0,-0.0227,3.25
-0.002739,160.73,0,-0.0318,3.25
-0.003522,160.97,0,-0.0409,3.25
-0.004304,161.22,0,-0.0500,3.25
-0.005087,161.46,0,-0.0590,3.25
-0.005870,161.71,0,-0.0681,3.25
-0.006652,161.95,0,-0.0771,3.25
-0.007435,162.19,0,-0.0861,3.25
-0.008218,162.44,0,-0.0952,3.25
-0.008279,162.68,0,-0.0997,3.25
-0.008279,162.92,0,-0.0997,3.25
-0.008279,163.16,0,-0.0997,3.25
-0.008279,163.40,0,-0.0997,3.25
-0.008279,163.64,0,-0.0997,3.25
-0.008279,163.88,0,-0.0997,3.25
-0.008279,164.12,0,-0.0997,3.25
-0.008218,164.35,0,-0.0952,3.25
-0.007435,164.59,0,-0.0861,3.25
-0.006652,164.83,0,-0.0771,3.25
-0.005870,165.07,0,-0.0681,3.25
-0.005087,165.30,0,-0.0590,3.25
-0.004304,165.54,0,-0.0500,3.25
-0.003522,165.77,0,-0.0409,3.25
-0.002739,166.01,0,-0.0318,3.25
-0.001957,166.24,0,-0.0227,3.25
-0.001174,166.47,0,-0.0136,3.25
-0.000391,166.71,0,-0.0045,3.25
0.000000,166.94,0,0.0000,3.25
0.000000,167.17,0,0.0000,3.25
0.000000,167.40,0,0.0000,3.25
0.000000,167.63,0,0.0000,3.25
0.000000,167.86,0,0.0000,3.25
0.000000,168.09,0,0.0000,3.25
0.000000,168.32,0,0.0000,3.25
0.000000,168.55,0,0.0000,3.25
0.000000,168.78,0,0.0000,3.25
0.000000,169.01,0,0.0000,3.25
0.000000,169.24,0,0.0000,3.25
0.000000,169.46,0,0.0000,3.25
0.000000,169.69,0,0.0000,3.25
0.000000,169.92,0,0.0000,3.25
0.000000,170.14,0,0.0000,3.25
0.000000,170.37,0,0.0000,3.25
0.000000,170.59,0,0.0000,3.25
0.000552,170.81,0,0.0045,3.25
0.001657,171.04,0,0.0136,3.25
0.002762,171.26,0,0.0227,3.25
0.003867,171.48,0,0.0318,3.25
0.004972,171.70,0,0.0409,3.25
0.006077,171.92,0,0.0500,3.25
0.007182,172.15,0,0.0590,3.25
0.008287,172.37,0,0.0681,3.25
0.009391,172.59,0,0.0771,3.25
0.010496,172.80,0,0.0861,3.25
0.011601,173.02,0,0.0952,3.25
0.012147,173.24,0,0.0997,3.25
0.012147,173.46,0,0.0997,3.25
0.012147,173.68,0,0.0997,3.25
0.012147,173.89,0,0.0997,3.25
0.012147,174.11,0,0.0997,3.25
0.012147,174.32,0,0.0997,3.25
0.012147,174.54,0,0.0997,3.25
0.012147,174.75,0,0.0997,3.25
0.012147,174.97,0,0.0997,3.25
0.012147,175.18,0,0.0997,3.25
0.012147,175.40,0,0.0997,3.25
0.012147,175.61,0,0.0997,3.25
0.012147,175.82,0,0.0997,3.25
0.012147,176.03,0,0.0997,3.25
0.011601,176.24,0,0.0952,3.25
0.010496,176.45,0,0.0861,3.25
0.009391,176.66,0,0.0771,3.25
0.008287,176.87,0,0.0681,3.25
0.007182,177.08,0,0.0590,3.25
0.006077,177.29,0,0.0500,3.25
0.004972,177.50,0,0.0409,3.25
0.003867,177.71,0,0.0318,3.25
0.002762,177.91,0,0.0227,3.25
0.001657,178.12,0,0.0136,3.25
0.000552,178.33,0,0.0045,3.25
0.000000,178.53,0,0.0000,3.25
0.000000,178.74,0,0.0000,3.25
0.000000,178.94,0,0.0000,3.25
0.000000,179.15,0,0.0000,3.25
0.000000,179.35,0,0.0000,3.25
0.000000,179.55,0,0.0000,3.25
0.000000,179.75,0,0.0000,3.25
0.000000,179.96,0,0.0000,3.25
0.000000,180.16,0,0.0000,3.25
0.000000,180.36,0,0.0000,3.25
0.000000,180.56,0,0.0000,3.25
0.000000,180.76,0,0.0000,3.25
0.000000,180.96,0,0.0000,3.25
0.000000,181.16,0,0.0000,3.25
0.000000,181.36,0,0.0000,3.25
0.000000,181.55,0,0.0000,3.25
0.000000,181.75,0,0.0000,3.25
-0.000552,181.95,0,-0.0045,3.25
-0.001657,182.15,0,-0.0136,3.25
-0.002762,182.34,0,-0.0227,3.25
-0.003867,182.54,0,-0.0318,3.25
-0.004972,182.73,0,-0.0409,3.25
-0.006077,182.93,0,-0.0500,3.25
-0.007182,183.12,0,-0.0590,3.25
-0.008287,183.32,0,-0.0681,3.25
-0.009391,183.51,0,-0.0771,3.25
-0.010496,183.70,0,-0.0861,3.25
-0.011601,183.89,0,-0.0952,3.25
-0.011469,184.08,0,-0.0997,3.25
-0.011469,184.28,0,-0.0997,3.25
-0.011469,184.47,0,-0.0997,3.25
-0.011469,184.66,0,-0.0997,3.25
-0.011469,184.85,0,-0.0997,3.25
-0.011469,185.04,0,-0.0997,3.25
-0.011469,185.22,0,-0.0997,3.25
-0.011469,185.41,0,-0.0997,3.25
-0.011469,185.60,0,-0.0997,3.25
-0.011469,185.79,0,-0.0997,3.25
-0.011469,185.97,0,-0.0997,3.25
-0.011469,186.16,0,-0.0997,3.25
-0.011469,186.35,0,-0.0997,3.25
-0.011469,186.53,0,-0.0997,3.25
-0.011601,186.72,0,-0.0952,3.25
-0.010496,186.90,0,-0.0861,3.25
-0.009391,187.08,0,-0.0771,3.25
-0.008287,187.27,0,-0.0681,3.25
-0.007182,187.45,0,-0.0590,3.25
-0.006077,187.63,0,-0.0500,3.25
-0.004972,187.81,0,-0.0409,3.25
-0.003867,188.00,0,-0.0318,3.25
-0.002762,188.18,0,-0.0227,3.25
-0.001657,188.36,0,-0.0136,3.25
-0.000552,188.54,0,-0.0045,3.25
0.000000,188.72,0,0.0000,3.25
0.000000,188.90,0,0.0000,3.25
0.000000,189.07,0,0.0000,3.25
0.000000,189.25,0,0.0000,3.25
0.000000,189.43,0,0.0000,3.25
0.000000,189.61,0,0.0000,3.25
0.000000,189.78,0,0.0000,3.25
0.000000,189.96,0,0.0000,3.25
0.000000,190.14,0,0.0000,3.25
0.000000,190.31,0,0.0000,3.25
0.000000,190.48,0,0.0000,3.25
0.000000,190.66,0,0.0000,3.25
0.000000,190.83,0,0.0000,3.25
0.000000,191.01,0,0.0000,3.25
0.000000,191.18,0,0.0000,3.25
0.000000,191.35,0,0.0000,3.25
0.000000,191.52,0,0.0000,3.25
0.000173,191.69,0,0.0038,3.25
0.000518,191.87,0,0.0115,3.25
0.000864,192.04,0,0.0192,3.25
0.001209,192.21,0,0.0269,3.25
0.001555,192.38,0,0.0346,3.25
0.001900,192.54,0,0.0423,3.25
0.002246,192.71,0,0.0500,3.25
0.002591,192.88,0,0.0576,3.25
0.002937,193.05,0,0.0653,3.25
0.003282,193.22,0,0.0729,3.25
0.003628,193.38,0,0.0806,3.25
0.003973,193.55,0,0.0882,3.25
0.004319,193.71,0,0.0959,3.25
0.004742,193.88,0,0.0997,3.25
0.004742,194.04,0,0.0997,3.25
0.004742,194.21,0,0.0997,3.25
0.004742,194.37,0,0.0997,3.25
0.004742,194.54,0,0.0997,3.25
0.004742,194.70,0,0.0997,3.25
0.004742,194.86,0,0.0997,3.25
0.004742,195.02,0,0.0997,3.25
0.004319,195.18,0,0.0959,3.25
0.003973,195.35,0,0.0882,3.25
0.003628,195.51,0,0.0806,3.25
0.003282,195.67,0,0.0729,3.25
0.002937,195.83,0,0.0653,3.25
0.002591,195.98,0,0.0576,3.25
0.002246,196.14,0,0.0500,3.25
0.001900,196.30,0,0.0423,3.25
0.001555,196.46,0,0.0346,3.25
0.001209,196.62,0,0.0269,3.25
0.000864,196.77,0,0.0192,3.25
0.000518,196.93,0,0.0115,3.25
0.000173,197.09,0,0.0038,3.25
0.000000,197.24,0,0.0000,3.25
0.000000,197.40,0,0.0000,3.25
0.000000,197.55,0,0.0000,3.25
0.000000,197.71,0,0.0000,3.25
0.000000,197.86,0,0.0000,3.25
0.000000,198.01,0,0.0000,3.25
0.000000,198.17,0,0.0000,3.25
0.000000,198.32,0,0.0000,3.25
0.000000,198.47,0,0.0000,3.25
0.000000,198.62,0,0.0000,3.25
0.000000,198.77,0,0.0000,3.25
0.000000,198.92,0,0.0000,3.25
0.000000,199.07,0,0.0000,3.25
